tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,fare_amount,tip_amount,tolls_amount,total_amount,payment_type
2025-01-15 11:08:45,2025-01-15 11:16:51,1,1.86,9.65,0.0,0.0,,1
2025-01-15 18:17:57,2025-01-15 18:45:59,1,3.03,21.3,0.0,0.0,21.8,2
2025-01-15 07:57:05,2025-01-15 10:59:02,4,43.39,170.74,7.56,0.0,178.8,1
2025-01-15 15:30:33,2025-01-15 15:31:05,1,0.02,4.35,0.33,0.0,5.18,1
2025-01-15 00:50:08,2025-01-15 00:50:20,1,1.17,6.11,0.05,0.0,8.66,1
2025-01-15 09:16:01,2025-01-15 09:51:12,2,4.87,26.1,4.91,0.0,33.51,1
2025-01-15 19:11:01,2025-01-15 19:43:05,1,2.9,20.35,0.93,0.0,21.78,1
2025-01-15 20:41:27,2025-01-15 20:57:46,3,2.48,14.58,0.0,0.0,15.58,5
2025-01-15 15:06:21,2025-01-15 15:20:20,1,2.69,13.02,0.43,0.0,15.95,1
2025-01-15 16:00:13,2025-01-15 18:55:15,2,39.76,157.32,0.0,0.0,158.82,2
2025-01-15 12:02:11,2025-01-15 12:26:25,1,3.97,23.51,0.32,0.0,24.33,1
2025-01-15 17:24:40,2025-01-15 17:37:15,1,2.22,11.97,0.0,0.0,16.47,2
2025-01-15 21:29:01,2025-01-15 21:46:53,1,3.11,16.94,0.0,0.0,19.44,2
2025-01-15 17:27:20,2025-01-15 17:31:48,1,0.66,6.39,0.0,0.0,7.89,1
2025-01-15 14:41:57,2025-01-15 15:09:26,1,5.49,25.64,4.19,0.0,30.33,1
2025-01-15 22:19:32,2025-01-15 23:20:17,4,13.12,56.23,2.5,0.0,59.73,1
2025-01-15 16:45:43,2025-01-15 17:03:59,1,3.67,16.26,0.0,0.0,18.76,2
2025-01-15 16:00:33,2025-01-15 16:18:33,1,1.46,14.5,0.0,0.0,16.0,2
2025-01-15 20:23:51,2025-01-15 20:30:45,1,0.76,7.95,0.44,0.0,12.89,1
2025-01-15 19:09:29,2025-01-15 19:26:54,6,1.61,14.27,0.0,0.0,17.27,4
2025-01-15 12:30:43,2025-01-15 12:35:20,2,2.54,11.33,0.0,0.0,11.83,2
2025-01-15 21:09:15,2025-01-15 21:18:21,1,1.54,11.04,0.0,6.94,18.98,2
2025-01-15 15:00:59,2025-01-15 15:30:47,1,4.75,27.36,3.01,0.0,33.37,1
2025-01-15 17:01:06,2025-01-15 18:06:48,1,5.27,40.54,0.0,0.0,43.04,4
2025-01-15 01:48:03,2025-01-15 03:13:29,1,11.28,59.18,2.41,0.0,62.09,1
2025-01-15 17:43:48,2025-01-15 18:16:41,1,5.64,28.1,1.37,0.0,29.97,1
2025-01-15 16:17:55,2025-01-15 16:40:40,1,3.64,18.76,0.31,0.0,20.57,1
2025-01-15 13:16:13,2025-01-15 13:32:30,3,4.34,19.77,0.0,0.0,20.77,2
2025-01-15 09:41:58,2025-01-15 12:10:19,1,49.44,172.95,0.0,0.0,173.95,1
2025-01-15 18:47:45,2025-01-15 19:00:10,1,2.16,13.11,0.78,0.0,15.39,1
2025-01-15 09:45:45,2025-01-15 10:22:01,1,7.6,34.05,0.44,6.94,42.93,1
2025-01-15 12:40:32,2025-01-15 13:09:51,2,6.96,29.58,1.36,0.0,32.44,1
2025-01-15 05:58:49,2025-01-15 06:11:53,1,2.24,13.03,2.65,0.0,18.68,1
2025-01-15 16:45:48,2025-01-15 17:18:58,1,4.65,24.52,1.35,0.0,26.37,1
2025-01-15 15:43:41,2025-01-15 15:59:43,1,3.74,20.44,2.7,0.0,24.14,1
2025-01-15 10:41:32,2025-01-15 11:23:16,2,10.48,41.65,0.0,0.0,43.15,1
2025-01-15 04:00:42,2025-01-15 04:15:52,3,2.0,12.62,0.0,6.94,21.06,5
2025-01-15 14:21:13,2025-01-15 14:35:30,3,3.71,15.61,0.0,0.0,16.11,2
2025-01-15 23:05:41,2025-01-15 23:08:19,1,1.09,6.89,0.32,0.0,8.71,1
2025-01-15 11:30:57,2025-01-15 11:44:25,1,2.06,10.98,0.91,0.0,,1
2025-01-15 03:32:30,2025-01-15 03:49:19,2,3.41,17.4,1.65,0.0,22.05,1
2025-01-15 17:35:23,2025-01-15 17:52:16,1,1.56,11.01,0.39,0.0,12.4,1
2025-01-15 03:30:52,2025-01-15 03:51:17,1,5.39,23.08,0.0,8.25,31.83,2
2025-01-15 23:07:56,2025-01-15 23:22:41,1,1.86,13.46,0.0,0.0,13.96,4
2025-01-15 16:31:43,2025-01-15 16:44:51,1,1.09,12.19,0.39,0.0,17.08,1
2025-01-15 17:31:47,2025-01-15 17:38:46,1,1.17,7.64,0.0,0.0,9.14,2
2025-01-15 16:54:40,2025-01-15 17:03:19,1,1.24,9.12,0.0,0.0,10.12,1
2025-01-15 09:57:51,2025-01-15 10:15:52,1,1.79,14.81,2.51,6.94,25.26,1
2025-01-15 10:00:07,2025-01-15 10:08:46,2,1.13,6.75,0.0,0.0,9.25,1
2025-01-15 08:12:20,2025-01-15 08:33:48,1,3.55,19.26,1.22,0.0,21.98,1
,2025-01-15 00:13:06,1,2.64,13.08,0.69,8.25,24.52,1
2025-01-15 21:21:52,2025-01-15 21:49:49,2,7.51,31.77,3.81,0.0,36.08,1
2025-01-15 02:10:29,2025-01-15 02:14:54,2,1.25,6.83,0.0,0.0,7.83,1
2025-01-15 06:15:06,2025-01-15 06:36:02,1,3.75,17.87,2.85,6.94,30.16,1
2025-01-15 16:15:57,2025-01-15 16:31:14,1,1.06,9.43,0.0,0.0,10.43,2
2025-01-15 14:57:18,2025-01-15 15:11:56,1,2.92,17.88,0.0,6.94,29.32,5
2025-01-15 18:46:38,2025-01-15 18:56:34,1,2.29,13.21,0.0,0.0,14.21,1
2025-01-15 14:19:52,2025-01-15 14:53:52,1,6.92,29.73,4.03,0.0,36.76,1
2025-01-15 11:03:40,2025-01-15 11:26:43,2,5.19,22.29,2.34,0.0,25.63,1
2025-01-15 22:28:39,2025-01-15 22:40:00,3,2.35,13.22,1.46,0.0,14.68,1
2025-01-15 05:41:27,2025-01-15 05:43:39,1,1.19,4.76,0.0,6.94,12.2,2
2025-01-15 15:44:25,2025-01-15 15:59:58,2,4.82,19.83,0.0,8.25,30.58,2
2025-01-15 13:30:33,2025-01-15 13:32:44,3,2.22,8.63,0.71,0.0,13.84,1
2025-01-15 16:49:05,2025-01-15 19:16:09,3,44.7,163.03,11.91,0.0,175.94,1
2025-01-15 07:39:18,2025-01-15 08:23:13,1,8.41,37.27,0.0,0.0,40.27,2
2025-01-15 20:18:41,2025-01-15 20:30:26,1,1.5,10.53,0.0,0.0,13.03,3
2025-01-15 18:32:58,2025-01-15 18:48:29,1,3.44,17.27,0.0,0.0,18.27,6
2025-01-15 13:32:00,2025-01-15 13:41:09,1,1.49,9.27,0.0,0.0,9.27,2
2025-01-15 22:12:21,2025-01-15 22:25:55,3,1.02,10.31,1.71,0.0,14.52,1
2025-01-15 14:20:46,2025-01-15 14:43:04,1,5.59,22.69,3.23,0.0,25.92,1
2025-01-15 05:37:24,2025-01-15 05:54:30,2,2.73,17.08,1.26,0.0,20.84,1
2025-01-15 18:40:35,2025-01-15 19:07:56,1,6.18,26.53,3.87,0.0,32.9,1
2025-01-15 17:13:20,2025-01-15 17:26:17,1,3.39,14.48,0.3,0.0,16.28,1
2025-01-15 19:28:35,2025-01-15 19:58:45,1,2.82,21.54,0.0,0.0,24.04,2
2025-01-15 08:00:10,2025-01-15 08:12:24,1,3.69,16.91,0.0,0.0,18.41,2
2025-01-15 04:39:10,2025-01-15 05:08:11,2,3.94,23.43,0.53,0.0,24.96,1
2025-01-15 13:32:01,2025-01-15 13:47:36,1,3.76,18.06,0.58,0.0,23.14,1
2025-01-15 19:34:54,2025-01-15 19:35:26,1,0.7,5.71,0.23,0.0,8.94,1
2025-01-15 19:57:58,2025-01-15 20:04:55,1,1.38,7.92,0.38,0.0,11.3,1
2025-01-15 07:32:02,2025-01-15 07:45:17,2,2.55,13.27,0.0,0.0,14.27,3
2025-01-15 05:15:55,2025-01-15 05:30:54,4,2.64,14.72,0.06,6.94,22.72,1
2025-01-15 08:06:15,2025-01-15 08:46:08,2,8.19,34.98,3.81,0.0,,1
2025-01-15 13:07:40,2025-01-15 13:19:04,6,2.57,13.9,0.0,0.0,16.9,0
2025-01-15 07:39:11,2025-01-15 08:13:35,4,2.23,19.07,1.61,0.0,22.18,1
2025-01-15 12:42:28,2025-01-15 12:52:36,1,0.5,6.48,0.06,6.94,14.48,1
2025-01-15 12:55:06,2025-01-15 12:55:18,2,0.79,7.08,0.68,0.0,8.76,1
2025-01-15 14:57:18,2025-01-15 15:09:50,2,3.66,19.65,2.32,0.0,22.47,1
2025-01-15 06:11:21,2025-01-15 06:41:20,2,5.49,26.77,2.17,0.0,29.94,1
2025-01-15 21:21:59,2025-01-15 21:35:58,2,1.48,8.81,1.14,0.0,12.95,1
2025-01-15 13:15:39,2025-01-15 13:22:49,1,1.56,8.65,0.11,0.0,9.76,1
2025-01-15 05:30:21,2025-01-15 05:44:09,1,2.21,14.41,0.0,0.0,16.91,2
2025-01-15 18:02:23,2025-01-15 18:17:09,1,3.14,14.86,0.0,0.0,15.36,2
2025-01-15 07:52:44,2025-01-15 08:45:30,2,6.95,38.06,7.13,0.0,46.69,1
2025-01-15 07:30:33,2025-01-15 07:56:43,1,3.61,21.34,0.98,0.0,24.82,1
2025-01-15 05:30:50,2025-01-15 05:38:18,1,1.56,9.7,0.67,0.0,10.87,1
2025-01-15 09:48:31,2025-01-15 09:58:59,1,1.24,11.06,1.1,6.94,19.1,1
2025-01-15 19:13:53,2025-01-15 19:33:44,1,4.18,19.4,1.02,0.0,23.42,1
2025-01-15 13:07:57,2025-01-15 13:17:23,1,1.96,10.22,0.2,0.0,11.92,1
2025-01-15 22:16:35,2025-01-15 22:20:30,1,0.76,2.5,0.0,0.0,3.0,0
2025-01-15 08:29:33,2025-01-15 08:39:42,3,1.74,10.88,2.41,0.0,14.29,1
2025-01-15 21:40:26,2025-01-15 21:56:19,1,5.01,18.51,0.0,0.0,20.01,2
2025-01-15 00:45:56,2025-01-15 00:59:38,1,2.86,14.05,0.0,6.94,23.99,2
2025-01-15 05:54:02,2025-01-15 06:01:44,1,1.48,8.83,0.0,0.0,10.33,2
2025-01-15 03:06:27,2025-01-15 03:11:37,1,1.48,7.98,1.03,0.0,9.51,1
2025-01-15 17:31:17,2025-01-15 17:51:41,1,5.16,21.12,2.01,0.0,24.63,1
2025-01-15 13:31:04,2025-01-15 13:43:09,1,1.66,8.37,0.33,0.0,9.2,1
2025-01-15 22:56:42,2025-01-15 22:58:07,1,0.02,2.5,0.1,0.0,4.1,1
2025-01-15 14:51:24,2025-01-15 15:15:33,1,5.37,23.36,1.65,12.5,42.01,1
2025-01-15 17:10:34,2025-01-15 17:57:15,5,6.06,35.56,5.89,0.0,43.95,1
2025-01-15 10:35:20,2025-01-15 10:49:37,4,2.7,16.03,3.38,0.0,19.41,1
2025-01-15 15:35:12,2025-01-15 15:37:40,1,0.4,5.1,0.14,0.0,6.74,1
2025-01-15 08:52:41,2025-01-15 09:07:01,1,3.69,18.04,0.0,0.0,19.04,1
2025-01-15 18:08:38,2025-01-15 18:46:19,1,3.55,25.98,1.18,0.0,28.66,1
2025-01-15 07:39:31,2025-01-15 07:44:59,1,1.45,9.79,1.19,0.0,13.98,1
2025-01-15 17:15:12,2025-01-15 17:34:03,2,4.73,21.83,2.56,0.0,24.39,1
2025-01-15 20:44:21,2025-01-15 21:03:50,1,5.23,21.2,0.0,0.0,23.7,1
2025-01-15 08:12:59,2025-01-15 08:13:11,5,0.8,3.71,0.35,0.0,6.56,1
2025-01-15 18:31:47,2025-01-15 18:49:05,1,3.41,16.92,0.0,0.0,16.92,2
2025-01-15 16:08:54,2025-01-15 16:14:42,5,1.39,9.34,0.0,0.0,10.84,2
2025-01-15 16:39:00,2025-01-15 16:54:32,1,2.29,12.99,0.0,0.0,14.49,2
2025-01-15 21:02:41,2025-01-15 21:12:53,1,3.67,14.51,0.0,0.0,15.51,6
2025-01-15 17:38:02,2025-01-15 17:54:12,1,2.44,13.57,0.0,0.0,14.07,2
2025-01-15 13:35:48,2025-01-15 13:42:21,1,1.59,9.63,0.4,0.0,,1
2025-01-15 17:03:55,2025-01-15 17:33:28,1,4.81,22.73,0.19,0.0,23.92,1
2025-01-15 16:10:36,2025-01-15 16:20:59,1,2.01,11.08,0.0,0.0,11.58,2
2025-01-15 17:49:16,2025-01-15 18:21:01,2,6.11,28.51,5.16,0.0,34.67,1
2025-01-15 16:06:34,2025-01-15 16:12:14,3,1.38,7.09,0.0,0.0,8.59,2
2025-01-15 13:29:14,2025-01-15 13:46:14,2,2.55,14.95,0.0,0.0,16.45,4
2025-01-15 03:37:06,2025-01-15 03:44:57,1,1.39,6.66,0.31,0.0,7.47,1
2025-01-15 09:11:42,2025-01-15 09:17:22,4,0.92,6.04,0.0,0.0,7.04,2
2025-01-15 21:39:32,2025-01-15 21:46:16,1,1.78,8.61,0.24,0.0,10.35,1
2025-01-15 13:45:30,2025-01-15 13:51:58,1,1.42,10.79,2.52,0.0,13.81,1
2025-01-15 15:09:09,2025-01-15 15:40:44,1,5.66,28.17,2.72,12.5,46.39,1
2025-01-15 15:31:21,2025-01-15 15:31:33,2,0.07,4.79,0.64,0.0,6.43,1
2025-01-15 20:30:34,2025-01-15 20:35:17,2,0.95,8.43,0.0,0.0,10.93,5
2025-01-15 16:36:09,2025-01-15 16:47:45,2,1.88,11.31,0.0,0.0,14.31,2
2025-01-15 18:02:09,2025-01-15 18:41:28,1,5.93,31.82,0.0,6.94,38.76,3
2025-01-15 08:37:43,2025-01-15 08:54:46,1,4.07,19.45,2.49,0.0,22.44,1
2025-01-15 17:10:00,2025-01-15 17:21:41,1,0.89,7.81,0.0,0.0,9.31,5
2025-01-15 06:50:55,2025-01-15 06:53:25,1,0.1,6.12,0.69,0.0,9.81,1
2025-01-15 16:31:17,2025-01-15 16:49:03,4,2.24,14.47,2.55,0.0,18.52,1
2025-01-15 18:50:22,2025-01-15 19:40:35,1,5.37,33.97,0.0,0.0,35.47,2
2025-01-15 07:16:22,2025-01-15 07:53:39,1,2.84,23.54,0.0,0.0,26.04,2
2025-01-15 18:31:49,2025-01-15 22:10:09,3,41.0,178.44,13.6,0.0,195.04,1
2025-01-15 20:24:02,2025-01-15 20:42:50,1,3.86,16.94,0.0,0.0,19.44,2
2025-01-15 19:28:05,2025-01-15 19:35:46,1,1.98,10.41,0.0,8.25,23.16,1
2025-01-15 14:35:53,2025-01-15 15:09:09,1,7.33,31.82,1.47,0.0,35.79,1
2025-01-15 06:45:10,2025-01-15 07:13:23,1,4.95,25.33,0.0,6.94,33.27,1
2025-01-15 18:44:05,2025-01-15 19:11:39,1,2.35,20.61,0.42,0.0,21.03,1
2025-01-15 08:45:18,2025-01-15 08:53:33,1,2.09,12.21,1.48,0.0,14.69,1
2025-01-15 17:43:08,2025-01-15 18:00:35,1,2.23,13.27,0.0,0.0,14.77,2
2025-01-15 21:56:46,2025-01-15 22:13:46,2,3.64,18.22,0.0,0.0,20.72,2
2025-01-15 16:40:50,2025-01-15 17:09:06,2,5.18,26.7,0.0,0.0,29.7,2
2025-01-15 21:09:47,2025-01-15 21:40:58,2,5.61,25.85,2.74,0.0,31.09,1
2025-01-15 16:45:50,2025-01-15 17:07:29,2,5.64,23.68,4.0,0.0,29.18,1
2025-01-15 18:28:51,2025-01-15 18:40:09,1,1.71,8.73,0.0,0.0,9.23,2
2025-01-15 20:54:58,2025-01-15 21:26:36,3,4.51,25.13,1.9,0.0,30.03,1
2025-01-15 23:21:52,2025-01-15 23:30:25,1,6.06,21.97,1.54,0.0,26.01,1
2025-01-15 18:12:53,2025-01-15 18:19:16,1,1.39,9.54,0.68,0.0,11.22,1
2025-01-15 09:45:21,2025-01-15 09:53:16,2,,11.13,0.38,0.0,12.51,1
2025-01-15 10:09:55,2025-01-15 10:38:20,5,2.4,16.67,0.0,0.0,19.67,2
2025-01-15 11:27:36,2025-01-15 11:34:36,1,2.5,11.54,0.77,0.0,13.81,1
2025-01-15 07:02:12,2025-01-15 07:20:28,1,2.45,14.95,0.77,0.0,17.22,1
2025-01-15 15:05:22,2025-01-15 15:19:05,2,2.49,14.79,0.0,0.0,17.79,5
2025-01-15 09:41:13,2025-01-15 10:08:14,1,1.89,17.03,1.28,0.0,20.81,1
2025-01-15 14:26:37,2025-01-15 14:38:52,1,2.17,11.42,1.5,0.0,15.92,1
2025-01-15 08:56:02,2025-01-15 09:20:18,2,3.44,19.22,1.92,0.0,22.14,1
2025-01-15 06:27:48,2025-01-15 06:34:03,1,1.68,12.07,0.0,0.0,15.07,5
2025-01-15 22:05:50,2025-01-15 22:32:03,3,4.12,22.16,3.05,0.0,26.21,1
2025-01-15 21:52:36,2025-01-15 22:07:31,2,4.12,17.73,3.68,0.0,24.41,1
2025-01-15 17:07:02,2025-01-15 17:10:54,1,0.02,3.96,0.16,0.0,8.62,1
2025-01-15 10:30:05,2025-01-15 10:39:56,1,2.75,11.42,0.22,0.0,13.14,1
2025-01-15 06:55:31,2025-01-15 07:02:59,2,1.69,8.06,0.38,0.0,11.44,1
2025-01-15 17:54:33,2025-01-15 18:21:42,3,4.37,24.13,2.45,0.0,27.58,1
2025-01-15 17:10:02,2025-01-15 17:27:32,2,2.57,18.82,0.0,0.0,20.32,5
2025-01-15 16:48:19,2025-01-15 17:19:03,6,5.91,26.81,1.9,0.0,29.21,1
2025-01-15 07:29:50,2025-01-15 07:48:04,2,3.72,17.29,1.87,0.0,20.66,1
2025-01-15 13:45:54,2025-01-15 14:13:00,1,6.39,26.17,2.09,0.0,29.26,1
2025-01-15 16:45:12,2025-01-15 16:58:15,1,1.93,14.06,0.0,0.0,16.56,1
2025-01-15 18:38:48,2025-01-15 18:52:07,1,2.74,15.17,0.0,0.0,17.67,5
2025-01-15 23:52:38,2025-01-15 23:54:11,1,0.25,4.51,0.52,0.0,6.53,1
2025-01-15 17:27:30,2025-01-15 17:40:25,1,2.02,13.19,2.18,0.0,15.37,1
2025-01-15 10:49:12,2025-01-15 11:19:27,3,5.04,26.6,2.18,0.0,29.78,1
2025-01-15 08:18:32,2025-01-15 08:30:38,2,2.47,13.72,0.82,0.0,16.04,1
2025-01-15 04:58:21,2025-01-15 05:13:24,1,2.98,17.18,0.0,0.0,18.18,2
2025-01-15 08:56:41,2025-01-15 09:14:44,1,2.41,15.98,2.9,0.0,19.38,1
2025-01-15 12:11:20,2025-01-15 12:17:26,1,1.73,7.69,0.69,0.0,8.88,1
2025-01-15 13:53:26,2025-01-15 14:17:43,2,3.11,19.49,0.0,12.5,33.49,2
2025-01-15 17:56:09,2025-01-15 18:19:45,2,,18.06,1.35,0.0,20.41,1
2025-01-15 01:12:19,2025-01-15 05:12:19,5,47.09,200.55,10.12,0.0,213.17,1
2025-01-15 20:24:48,2025-01-15 20:33:46,3,1.47,10.49,0.43,0.0,11.92,1
2025-01-15 18:50:07,2025-01-15 19:01:59,1,0.78,8.29,1.49,0.0,11.28,1
2025-01-15 15:42:17,2025-01-15 15:46:59,1,0.73,7.43,0.45,0.0,9.38,1
2025-01-15 20:42:04,2025-01-15 21:03:38,2,3.29,19.2,0.95,0.0,21.65,1
2025-01-15 21:14:12,2025-01-15 21:17:43,2,0.75,8.53,0.0,0.0,9.53,2
2025-01-15 15:37:53,2025-01-15 15:53:15,3,3.08,12.9,1.13,0.0,15.03,1
2025-01-15 16:50:29,2025-01-15 17:02:12,1,0.81,10.23,1.08,0.0,12.31,1
2025-01-15 09:43:48,2025-01-15 09:54:29,2,2.36,13.38,0.0,0.0,13.88,2
2025-01-15 15:46:23,2025-01-15 15:59:16,1,2.55,14.97,3.1,0.0,20.57,1
2025-01-15 17:39:16,2025-01-15 17:49:49,1,1.99,11.11,0.0,0.0,12.61,2
2025-01-15 20:20:51,2025-01-15 20:39:01,1,4.11,17.77,0.52,0.0,20.79,1
2025-01-15 14:16:18,2025-01-15 14:26:33,4,1.93,9.87,0.0,0.0,10.87,2
2025-01-15 15:45:19,2025-01-15 16:08:35,1,4.09,21.19,0.0,0.0,23.69,2
2025-01-15 18:29:22,2025-01-15 18:52:17,1,4.39,20.25,0.51,0.0,21.76,1
2025-01-15 14:09:40,2025-01-15 14:16:19,1,1.33,10.83,0.0,0.0,13.33,2
2025-01-15 14:00:10,2025-01-15 14:05:30,1,3.97,15.5,2.33,0.0,19.33,1
2025-01-15 16:43:40,2025-01-15 16:57:37,1,2.32,11.02,1.35,0.0,13.37,1
2025-01-15 18:55:44,2025-01-15 18:55:56,1,0.11,4.24,0.0,0.0,6.74,2
2025-01-15 21:02:39,2025-01-15 21:06:19,1,1.18,5.92,0.45,0.0,8.87,1
2025-01-15 16:01:53,2025-01-15 16:35:04,1,4.57,26.32,2.68,0.0,30.5,1
2025-01-15 14:45:28,2025-01-15 14:58:23,2,2.66,14.3,1.06,0.0,15.86,1
2025-01-15 09:43:50,2025-01-15 09:57:34,2,1.61,10.27,0.32,0.0,13.59,1
2025-01-15 07:06:00,2025-01-15 07:30:56,1,5.03,23.77,0.0,0.0,26.27,6
2025-01-15 12:51:08,2025-01-15 13:00:44,1,1.51,8.71,0.0,0.0,9.71,2
2025-01-15 21:41:45,2025-01-15 22:12:38,3,3.02,19.43,1.16,0.0,999.99,1
2025-01-15 09:30:56,2025-01-15 09:50:31,1,,15.85,2.32,0.0,21.17,1
2025-01-15 19:05:27,2025-01-15 19:21:27,1,3.02,16.91,0.0,0.0,17.91,6
2025-01-15 12:03:53,2025-01-15 12:11:25,1,1.92,8.96,0.54,0.0,10.0,1
2025-01-15 15:05:29,2025-01-15 15:25:05,5,2.31,14.3,0.55,0.0,17.35,1
2025-01-15 22:07:30,2025-01-15 22:07:42,3,0.49,3.45,0.0,0.0,,1
2025-01-15 19:10:16,2025-01-15 19:39:09,6,1.02,16.2,0.94,12.5,29.64,1
2025-01-15 12:55:54,2025-01-15 13:05:41,1,1.32,10.85,0.93,0.0,14.78,1
2025-01-15 15:37:34,2025-01-15 15:45:31,2,1.95,11.07,1.07,0.0,12.64,1
2025-01-15 12:56:46,2025-01-15 13:02:06,1,0.62,6.6,0.0,8.25,16.35,1
2025-01-15 23:57:57,2025-01-15 23:59:59,1,3.46,16.61,0.0,0.0,18.11,1
2025-01-15 06:17:11,2025-01-15 06:32:40,1,1.94,11.61,0.0,0.0,14.11,2
2025-01-15 08:49:18,2025-01-15 09:16:25,1,3.73,20.83,1.99,0.0,22.82,1
2025-01-15 11:40:48,2025-01-15 11:56:03,1,3.83,18.59,0.0,0.0,21.59,4
2025-01-15 05:47:07,2025-01-15 05:50:47,3,1.24,7.79,0.0,0.0,12.29,5
2025-01-15 16:16:42,2025-01-15 17:37:02,3,6.49,45.3,0.88,0.0,47.68,1
2025-01-15 08:12:17,2025-01-15 08:43:32,1,3.67,23.51,0.0,0.0,23.51,2
2025-01-15 18:11:23,2025-01-15 18:38:19,2,3.71,20.97,1.86,6.94,30.27,1
2025-01-15 17:45:03,2025-01-15 18:12:22,1,4.11,23.27,0.0,0.0,27.77,1
2025-01-15 07:22:58,2025-01-15 07:33:53,2,1.85,12.85,0.0,12.5,27.85,1
2025-01-15 07:19:08,2025-01-15 07:29:31,2,2.88,13.4,1.17,0.0,15.57,1
2025-01-15 15:00:28,2025-01-15 15:47:19,2,10.03,44.37,4.75,0.0,52.12,1
2025-01-15 21:50:17,2025-01-15 22:21:01,1,4.78,26.83,0.0,0.0,29.33,5
2025-01-15 14:38:49,2025-01-15 15:00:20,1,4.86,22.51,2.16,0.0,25.17,1
2025-01-15 11:45:10,2025-01-15 11:56:04,3,2.7,12.79,1.85,0.0,16.14,1
2025-01-15 11:36:09,2025-01-15 14:59:23,1,47.11,187.99,0.0,0.0,190.49,4
2025-01-15 16:05:50,2025-01-15 16:22:20,1,2.45,15.94,0.85,0.0,18.29,1
2025-01-15 08:19:56,2025-01-15 08:29:17,2,1.33,8.12,0.28,0.0,10.9,1
2025-01-15 23:32:54,2025-01-15 23:54:43,1,4.32,22.69,0.0,0.0,25.19,6
2025-01-15 18:19:21,2025-01-15 18:35:47,1,3.75,19.07,0.0,0.0,22.07,5
2025-01-15 19:00:10,2025-01-15 19:15:00,1,2.36,12.36,0.87,0.0,13.73,1
2025-01-15 19:59:40,2025-01-15 20:23:43,1,3.85,20.78,1.8,0.0,25.08,1
2025-01-15 08:06:12,2025-01-15 08:20:38,1,1.83,12.0,1.81,0.0,14.81,1
2025-01-15 14:37:22,2025-01-15 14:52:26,1,4.62,19.89,0.0,0.0,19.89,2
2025-01-15 16:51:35,2025-01-15 17:26:04,1,3.17,22.67,3.67,0.0,27.34,1
2025-01-15 07:42:51,2025-01-15 07:58:38,1,1.86,13.26,0.0,0.0,15.76,2
2025-01-15 14:45:14,2025-01-15 15:01:15,2,1.88,12.25,1.2,0.0,14.95,1
2025-01-15 17:45:07,2025-01-15 21:45:07,2,40.07,182.13,33.16,0.0,218.29,1
2025-01-15 16:00:10,2025-01-15 16:24:20,1,5.97,28.57,1.17,0.0,,1
2025-01-15 10:15:42,2025-01-15 10:23:20,2,2.44,12.26,0.0,8.25,22.01,2
2025-01-15 07:20:53,2025-01-15 07:29:32,1,1.47,8.23,0.0,0.0,11.23,2
2025-01-15 14:30:32,2025-01-15 14:39:14,2,1.81,9.99,0.9,0.0,11.39,1
2025-01-15 17:15:53,2025-01-15 17:25:07,2,1.67,12.58,1.46,0.0,15.04,1
2025-01-15 08:05:42,2025-01-15 08:14:49,1,1.13,10.91,1.14,0.0,12.55,1
2025-01-15 09:07:45,2025-01-15 09:28:55,4,3.75,19.25,3.32,0.0,24.07,1
2025-01-15 22:45:06,2025-01-15 22:56:37,1,1.71,11.16,1.41,0.0,15.57,1
2025-01-15 08:11:30,2025-01-15 08:41:48,1,2.96,20.14,1.34,0.0,23.98,1
2025-01-15 12:58:05,2025-01-15 13:57:28,3,7.18,41.18,4.81,0.0,50.49,1
2025-01-15 04:30:54,2025-01-15 04:48:39,1,2.33,13.83,0.0,0.0,15.33,2
2025-01-15 09:44:33,2025-01-15 09:50:58,1,1.33,7.49,0.0,0.0,7.99,2
2025-01-15 07:48:53,2025-01-15 07:54:41,6,0.84,7.75,0.0,6.94,17.19,2
2025-01-15 16:32:13,2025-01-15 16:49:06,1,2.56,15.91,0.0,0.0,20.41,2
2025-01-15 09:37:28,2025-01-15 09:57:28,2,3.72,18.7,0.97,0.0,20.17,1
2025-01-15 17:06:35,2025-01-15 17:33:15,1,3.62,22.4,0.0,0.0,24.9,2
2025-01-15 16:16:43,2025-01-15 16:29:53,1,0.91,10.44,0.79,0.0,12.23,1
2025-01-15 06:49:36,2025-01-15 07:03:45,1,2.23,12.71,0.0,12.5,26.21,1
2025-01-15 19:27:59,2025-01-15 19:44:47,1,4.42,20.13,0.0,0.0,20.63,1
2025-01-15 08:16:12,2025-01-15 08:23:28,2,1.98,7.9,0.11,0.0,10.51,1
2025-01-15 04:04:13,2025-01-15 04:16:31,2,2.18,11.64,2.35,0.0,16.49,1
2025-01-15 18:45:25,2025-01-15 19:12:42,1,6.04,26.64,0.0,0.0,28.14,2
2025-01-15 06:56:04,2025-01-15 07:04:55,3,1.59,10.11,2.0,0.0,13.61,1
2025-01-15 13:59:40,2025-01-15 14:02:11,1,1.68,5.27,0.0,0.0,7.77,2
2025-01-15 20:29:27,2025-01-15 20:43:37,2,2.93,16.2,2.01,0.0,19.21,1
2025-01-15 15:45:26,2025-01-15 16:02:43,1,3.96,17.05,0.0,0.0,17.05,0
2025-01-15 06:15:44,2025-01-15 06:26:16,1,2.27,12.39,0.99,0.0,17.88,1
